Order_ID,Order_number,Order_Item_ID,User_id,Order_Created_Date,Order_Status,Order_date,Order_Approved_Date,Purchase_Order_Status,Purchase_Order_Created_Date,Purchase_Order_ID,Shipment_Date,AWB,Tracking_Status,App_to_PO_TAT,PO_to_Ship_TAT,App_to_ship_TAT
6101952,#1020,6137243,8169,2024-07-01,po_created,2024-07-01,2024-07-02,po_created,05-07-2024,22.0,2024-07-15,153517340071814,cancelled,3 days,10 days,13 days
6101952,#1020,6137243,8169,2024-07-01,po_created,2024-07-01,2024-07-02,po_created,05-07-2024,22.0,2024-07-15,80549204794,cancelled,3 days,10 days,13 days
6101953,#1021,6137244,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,18.0,2024-07-15,SHBC7000542895,cancelled,3 days,10 days,13 days
6101953,#1021,6137244,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,18.0,2024-07-15,22679022420693,rto delivered,3 days,10 days,13 days
6101953,#1021,6137244,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,20.0,2024-07-15,SHBC7000542895,cancelled,3 days,10 days,13 days
6101953,#1021,6137244,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,20.0,2024-07-15,22679022420693,rto delivered,3 days,10 days,13 days
6101953,#1021,6137244,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,21.0,2024-07-15,SHBC7000542895,cancelled,3 days,10 days,13 days
6101953,#1021,6137244,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,21.0,2024-07-15,22679022420693,rto delivered,3 days,10 days,13 days
6101953,#1021,6137244,8169,2024-07-01,booked,2024-07-01,2024-07-02,so_created,05-07-2024,22.0,2024-07-15,SHBC7000542895,cancelled,3 days,10 days,13 days
6101953,#1021,6137244,8169,2024-07-01,booked,2024-07-01,2024-07-02,so_created,05-07-2024,22.0,2024-07-15,22679022420693,rto delivered,3 days,10 days,13 days
6101954,#1022,6137245,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,18.0,2024-07-15,153517340071372,cancelled,3 days,10 days,13 days
6101954,#1022,6137245,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,18.0,2024-07-15,80549204761,delivered,3 days,10 days,13 days
6101954,#1022,6137245,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,20.0,2024-07-15,153517340071372,cancelled,3 days,10 days,13 days
6101954,#1022,6137245,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,20.0,2024-07-15,80549204761,delivered,3 days,10 days,13 days
6101954,#1022,6137245,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,21.0,2024-07-15,153517340071372,cancelled,3 days,10 days,13 days
6101954,#1022,6137245,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,21.0,2024-07-15,80549204761,delivered,3 days,10 days,13 days
6101954,#1022,6137245,8169,2024-07-01,booked,2024-07-01,2024-07-02,so_created,05-07-2024,22.0,2024-07-15,153517340071372,cancelled,3 days,10 days,13 days
6101954,#1022,6137245,8169,2024-07-01,booked,2024-07-01,2024-07-02,so_created,05-07-2024,22.0,2024-07-15,80549204761,delivered,3 days,10 days,13 days
6101956,#1023,6137247,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,18.0,2024-07-15,153517340071062,cancelled,3 days,10 days,13 days
6101956,#1023,6137247,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,18.0,2024-07-15,80549204724,delivered,3 days,10 days,13 days
6101956,#1023,6137247,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,19.0,2024-07-15,153517340071062,cancelled,3 days,10 days,13 days
6101956,#1023,6137247,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,19.0,2024-07-15,80549204724,delivered,3 days,10 days,13 days
6101956,#1023,6137247,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,20.0,2024-07-15,153517340071062,cancelled,3 days,10 days,13 days
6101956,#1023,6137247,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,20.0,2024-07-15,80549204724,delivered,3 days,10 days,13 days
6101956,#1023,6137247,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,21.0,2024-07-15,153517340071062,cancelled,3 days,10 days,13 days
6101956,#1023,6137247,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,21.0,2024-07-15,80549204724,delivered,3 days,10 days,13 days
6101956,#1023,6137247,8169,2024-07-01,booked,2024-07-01,2024-07-02,so_created,05-07-2024,22.0,2024-07-15,153517340071062,cancelled,3 days,10 days,13 days
6101956,#1023,6137247,8169,2024-07-01,booked,2024-07-01,2024-07-02,so_created,05-07-2024,22.0,2024-07-15,80549204724,delivered,3 days,10 days,13 days
6102967,#AW991001_01,6138266,2005,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,6.0,2024-07-17,80550916891,delivered,0 days,15 days,15 days
6102968,#AW991002_02,6138267,2005,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,6.0,2024-07-17,80550916876,delivered,0 days,15 days,15 days
6102969,#AW991003_03,6138268,2005,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,6.0,2024-07-17,80550916913,rto delivered,0 days,15 days,15 days
6102970,#AW991004_04,6138269,2005,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,6.0,2024-07-17,80550916924,delivered,0 days,15 days,15 days
6102971,#AW991007_05,6138270,2005,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,6.0,2024-07-17,80550916880,rto delivered,0 days,15 days,15 days
6102973,#AW991009_06,6138272,2005,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,6.0,2024-07-17,80550916843,delivered,0 days,15 days,15 days
6103447,#1031_1,6138753,7922,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,5.0,2024-07-15,153517340069720,cancelled,0 days,13 days,13 days
6103447,#1031_1,6138753,7922,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,5.0,2024-07-15,80549217534,rto delivered,0 days,13 days,13 days
6103448,#1029_2,6138754,7922,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,5.0,2024-07-15,153517340071630,cancelled,0 days,13 days,13 days
6103448,#1029_2,6138754,7922,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,5.0,2024-07-15,80549217486,rto delivered,0 days,13 days,13 days
6103449,#1035_3,6138755,7922,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,5.0,2024-07-15,153517340069868,cancelled,0 days,13 days,13 days
6103449,#1035_3,6138755,7922,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,5.0,2024-07-15,80549217442,delivered,0 days,13 days,13 days
6103450,#1033_4,6138756,7922,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,5.0,2024-07-15,153517340070568,cancelled,0 days,13 days,13 days
6103450,#1033_4,6138756,7922,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,5.0,2024-07-15,80549217420,rto delivered,0 days,13 days,13 days
6103636,#26710,6138942,1197,2024-07-01,po_created,2024-07-01,2024-07-02,new,05-07-2024,17.0,,,,3 days,,
6103636,#26710,6138943,1197,2024-07-01,po_created,2024-07-01,2024-07-02,new,05-07-2024,17.0,,,,3 days,,
6103636,#26710,6138942,1197,2024-07-01,po_created,2024-07-01,2024-07-02,new,05-07-2024,23.0,,,,3 days,,
6103636,#26710,6138943,1197,2024-07-01,po_created,2024-07-01,2024-07-02,new,05-07-2024,23.0,,,,3 days,,
6103636,#26710,6138942,1197,2024-07-01,po_created,2024-07-01,2024-07-02,new,05-07-2024,24.0,,,,3 days,,
6103636,#26710,6138943,1197,2024-07-01,po_created,2024-07-01,2024-07-02,new,05-07-2024,24.0,,,,3 days,,
6103636,#26710,6138942,1197,2024-07-01,po_created,2024-07-01,2024-07-02,new,08-07-2024,33.0,,,,6 days,,
6103636,#26710,6138943,1197,2024-07-01,po_created,2024-07-01,2024-07-02,new,08-07-2024,33.0,,,,6 days,,
6103636,#26710,6138942,1197,2024-07-01,po_created,2024-07-01,2024-07-02,new,08-07-2024,44.0,,,,6 days,,
6103636,#26710,6138943,1197,2024-07-01,po_created,2024-07-01,2024-07-02,new,08-07-2024,44.0,,,,6 days,,
6103636,#26710,6138942,1197,2024-07-01,po_created,2024-07-01,2024-07-02,po_created,09-07-2024,49.0,,,,7 days,,
6103636,#26710,6138943,1197,2024-07-01,po_created,2024-07-01,2024-07-02,po_created,09-07-2024,49.0,,,,7 days,,
6103636,#26710,6138942,1197,2024-07-01,po_created,2024-07-01,2024-07-02,po_created,09-07-2024,49.0,,,,7 days,,
6103636,#26710,6138943,1197,2024-07-01,po_created,2024-07-01,2024-07-02,po_created,09-07-2024,49.0,,,,7 days,,
6103637,#24164,6138944,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,17.0,2024-07-16,80550136310,delivered,3 days,11 days,14 days
6103637,#24164,6138944,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,23.0,2024-07-16,80550136310,delivered,3 days,11 days,14 days
6103637,#24164,6138944,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,24.0,2024-07-16,80550136310,delivered,3 days,11 days,14 days
6103637,#24164,6138944,1197,2024-07-01,booked,2024-07-01,2024-07-02,so_created,05-07-2024,25.0,2024-07-16,80550136310,delivered,3 days,11 days,14 days
6103638,#23712,6138945,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,17.0,2024-07-16,80550136354,rto delivered,3 days,11 days,14 days
6103638,#23712,6138945,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,23.0,2024-07-16,80550136354,rto delivered,3 days,11 days,14 days
6103638,#23712,6138945,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,24.0,2024-07-16,80550136354,rto delivered,3 days,11 days,14 days
6103638,#23712,6138945,1197,2024-07-01,booked,2024-07-01,2024-07-02,so_created,05-07-2024,25.0,2024-07-16,80550136354,rto delivered,3 days,11 days,14 days
6103639,#23510,6138946,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,17.0,2024-07-09,80544259994,rto delivered,3 days,4 days,7 days
6103639,#23510,6138946,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,23.0,2024-07-09,80544259994,rto delivered,3 days,4 days,7 days
6103639,#23510,6138946,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,24.0,2024-07-09,80544259994,rto delivered,3 days,4 days,7 days
6103639,#23510,6138946,1197,2024-07-01,booked,2024-07-01,2024-07-02,so_created,05-07-2024,25.0,2024-07-09,80544259994,rto delivered,3 days,4 days,7 days
6103641,#23068,6138948,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,17.0,2024-07-16,80550136376,delivered,3 days,11 days,14 days
6103641,#23068,6138948,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,23.0,2024-07-16,80550136376,delivered,3 days,11 days,14 days
6103641,#23068,6138948,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,24.0,2024-07-16,80550136376,delivered,3 days,11 days,14 days
6103641,#23068,6138948,1197,2024-07-01,booked,2024-07-01,2024-07-02,so_created,05-07-2024,25.0,2024-07-16,80550136376,delivered,3 days,11 days,14 days
6103642,#22697,6138949,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,17.0,2024-07-16,80550136332,rto delivered,3 days,11 days,14 days
6103642,#22697,6138949,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,23.0,2024-07-16,80550136332,rto delivered,3 days,11 days,14 days
6103642,#22697,6138949,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,24.0,2024-07-16,80550136332,rto delivered,3 days,11 days,14 days
6103642,#22697,6138949,1197,2024-07-01,booked,2024-07-01,2024-07-02,so_created,05-07-2024,25.0,2024-07-16,80550136332,rto delivered,3 days,11 days,14 days
6103643,#22693,6138950,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,17.0,2024-07-09,80544259950,rto delivered,3 days,4 days,7 days
6103643,#22693,6138950,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,23.0,2024-07-09,80544259950,rto delivered,3 days,4 days,7 days
6103643,#22693,6138950,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,24.0,2024-07-09,80544259950,rto delivered,3 days,4 days,7 days
6103643,#22693,6138950,1197,2024-07-01,booked,2024-07-01,2024-07-02,so_created,05-07-2024,25.0,2024-07-09,80544259950,rto delivered,3 days,4 days,7 days
6103644,#22605,6138951,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,17.0,2024-07-09,80544259972,delivered,3 days,4 days,7 days
6103644,#22605,6138951,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,23.0,2024-07-09,80544259972,delivered,3 days,4 days,7 days
6103644,#22605,6138951,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,24.0,2024-07-09,80544259972,delivered,3 days,4 days,7 days
6103644,#22605,6138951,1197,2024-07-01,booked,2024-07-01,2024-07-02,so_created,05-07-2024,25.0,2024-07-09,80544259972,delivered,3 days,4 days,7 days
6103645,#22519,6138952,1197,2024-07-01,po_created,2024-07-01,2024-07-02,new,05-07-2024,17.0,2024-07-09,80544259946,cancelled,3 days,4 days,7 days
6103645,#22519,6138952,1197,2024-07-01,po_created,2024-07-01,2024-07-02,new,05-07-2024,23.0,2024-07-09,80544259946,cancelled,3 days,4 days,7 days
6103645,#22519,6138952,1197,2024-07-01,po_created,2024-07-01,2024-07-02,new,05-07-2024,24.0,2024-07-09,80544259946,cancelled,3 days,4 days,7 days
6103645,#22519,6138952,1197,2024-07-01,po_created,2024-07-01,2024-07-02,po_created,05-07-2024,25.0,2024-07-09,80544259946,cancelled,3 days,4 days,7 days
6108057,#1036,6143520,7922,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,5.0,2024-07-15,153517340070635,cancelled,0 days,13 days,13 days
6108057,#1036,6143520,7922,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,5.0,2024-07-15,80549217416,rto delivered,0 days,13 days,13 days
6122733,#ZAF860489,6158578,7863,2024-07-02,booked,2024-07-02,2024-07-02,so_created,03-07-2024,12.0,2024-07-16,81716743345,delivered,1 days,13 days,14 days
6122955,#ZAF860059_4,6158801,7863,2024-07-02,booked,2024-07-02,2024-07-02,so_created,03-07-2024,12.0,2024-07-16,80550136855,delivered,1 days,13 days,14 days
6122956,#ZAF860279_5,6158802,7863,2024-07-02,booked,2024-07-02,2024-07-02,so_created,03-07-2024,12.0,2024-07-16,80550136844,delivered,1 days,13 days,14 days
6122958,#ZAF860329_6,6158804,7863,2024-07-02,booked,2024-07-02,2024-07-02,so_created,03-07-2024,12.0,2024-07-16,80550136822,rto delivered,1 days,13 days,14 days
6123048,#ZAF860519,6158895,7863,2024-07-02,booked,2024-07-02,2024-07-02,so_created,03-07-2024,12.0,2024-07-16,SHBC7000548872,delivered,1 days,13 days,14 days
6123062,#ZAF860529,6158909,7863,2024-07-02,booked,2024-07-02,2024-07-02,so_created,03-07-2024,12.0,2024-07-16,SHBC7000548602,delivered,1 days,13 days,14 days
6123328,#1036_1,6159180,7922,2024-07-02,po_created,2024-07-02,2024-07-02,po_created,04-07-2024,16.0,2024-07-16,SHBC7000549299,cancelled,2 days,12 days,14 days
6123329,#1033_4_1,6159181,7922,2024-07-02,po_created,2024-07-02,2024-07-02,po_created,04-07-2024,16.0,2024-07-16,SHBC7000549101,cancelled,2 days,12 days,14 days
6123331,#1029_2_1,6159183,7922,2024-07-02,po_created,2024-07-02,2024-07-02,po_created,04-07-2024,16.0,2024-07-16,SHBC7000546216,cancelled,2 days,12 days,14 days
6123332,#1031_1_1,6159184,7922,2024-07-02,po_created,2024-07-02,2024-07-02,po_created,04-07-2024,16.0,2024-07-16,SHBC7000548971,cancelled,2 days,12 days,14 days
6126457,#ZAF860849,6162396,7863,2024-07-02,booked,2024-07-02,2024-07-02,so_created,03-07-2024,12.0,2024-07-16,80550136811,rto delivered,1 days,13 days,14 days
6127052,#AW991005_1,6163003,2005,2024-07-02,booked,2024-07-02,2024-07-02,so_created,04-07-2024,15.0,2024-07-17,80550912772,rto delivered,2 days,13 days,15 days
6127053,#AW991008_2,6163004,2005,2024-07-02,booked,2024-07-02,2024-07-02,so_created,04-07-2024,15.0,2024-07-17,80550912735,rto delivered,2 days,13 days,15 days
6127055,#AW991014_3,6163006,2005,2024-07-02,booked,2024-07-02,2024-07-02,so_created,04-07-2024,15.0,2024-07-17,80550912761,rto delivered,2 days,13 days,15 days
6127056,#AW991013_4,6163007,2005,2024-07-02,booked,2024-07-02,2024-07-02,so_created,04-07-2024,15.0,2024-07-17,80550912750,rto delivered,2 days,13 days,15 days
6127246,#ZAF860989,6163214,7863,2024-07-02,booked,2024-07-02,2024-07-02,so_created,03-07-2024,12.0,2024-07-16,80550136833,rto delivered,1 days,13 days,14 days
6127771,#ZAF861059,6163768,7863,2024-07-02,booked,2024-07-02,2024-07-02,so_created,03-07-2024,12.0,2024-07-16,80550136741,rto delivered,1 days,13 days,14 days
6128627,#ZAF861149,6164635,7863,2024-07-02,booked,2024-07-02,2024-07-02,so_created,03-07-2024,12.0,2024-07-16,80550136671,rto delivered,1 days,13 days,14 days
6129938,#ZAF861369,6166004,7863,2024-07-02,booked,2024-07-02,2024-07-03,so_created,03-07-2024,12.0,2024-07-16,80550136785,delivered,0 days,13 days,13 days
6131120,#ZAF861629,6167253,7863,2024-07-03,booked,2024-07-03,2024-07-03,so_created,03-07-2024,12.0,2024-07-16,80550136693,rto delivered,0 days,13 days,13 days
6131287,#ZAF861679,6167449,7863,2024-07-03,booked,2024-07-03,2024-07-03,so_created,03-07-2024,12.0,2024-07-16,80550136730,delivered,0 days,13 days,13 days
6138407,#ZAF862579,6174740,7863,2024-07-03,booked,2024-07-03,2024-07-03,so_created,04-07-2024,14.0,2024-07-16,80550136715,rto delivered,1 days,12 days,13 days
6138716,#ZAF862619,6175066,7863,2024-07-03,booked,2024-07-03,2024-07-03,so_created,04-07-2024,14.0,2024-07-16,80550136682,delivered,1 days,12 days,13 days
6140724,#ZAF862879,6177127,7863,2024-07-03,booked,2024-07-03,2024-07-03,so_created,04-07-2024,14.0,2024-07-16,80550136590,delivered,1 days,12 days,13 days
6141153,#ZAF862949,6177589,7863,2024-07-03,booked,2024-07-03,2024-07-03,so_created,04-07-2024,14.0,2024-07-16,80550136612,delivered,1 days,12 days,13 days
6141954,#ZAF863129,6178411,7863,2024-07-03,booked,2024-07-03,2024-07-03,so_created,04-07-2024,14.0,2024-07-16,80550136542,rto delivered,1 days,12 days,13 days
6146500,#ZAF863549,6183135,7863,2024-07-03,booked,2024-07-03,2024-07-03,so_created,04-07-2024,14.0,2024-07-16,80550136623,rto delivered,1 days,12 days,13 days
6149982,#ZAF863969,6186758,7863,2024-07-03,booked,2024-07-03,2024-07-04,so_created,04-07-2024,14.0,2024-07-16,80550136586,rto delivered,0 days,12 days,12 days
6150885,#ZAF864139,6187761,7863,2024-07-04,booked,2024-07-04,2024-07-04,so_created,04-07-2024,14.0,2024-07-16,80550136564,delivered,0 days,12 days,12 days
6151197,#ZAF864269,6188091,7863,2024-07-04,booked,2024-07-04,2024-07-04,so_created,04-07-2024,14.0,2024-07-16,I15976958,cancelled,0 days,12 days,12 days
6151197,#ZAF864269,6188091,7863,2024-07-04,booked,2024-07-04,2024-07-04,so_created,04-07-2024,14.0,2024-07-19,I15977139,rto delivered,0 days,15 days,15 days
6157328,#ZAF864959,6194307,7863,2024-07-04,booked,2024-07-04,2024-07-04,so_created,04-07-2024,14.0,2024-07-16,80550136601,rto delivered,0 days,12 days,12 days
6158340,#AW991015_1,6195349,2005,2024-07-04,booked,2024-07-04,2024-07-04,so_created,04-07-2024,15.0,2024-07-17,80550912724,delivered,0 days,13 days,13 days
6158702,#AW991018,6195719,2005,2024-07-04,booked,2024-07-04,2024-07-05,so_created,05-07-2024,28.0,2024-07-16,80550136225,rto delivered,0 days,11 days,11 days
6162066,#30251,6199185,1197,2024-07-04,po_created,2024-07-04,2024-07-04,new,08-07-2024,44.0,,,,4 days,,
6162066,#30251,6199185,1197,2024-07-04,po_created,2024-07-04,2024-07-04,po_created,08-07-2024,45.0,,,,4 days,,
6162067,#29293,6199186,1197,2024-07-04,po_created,2024-07-04,2024-07-04,po_created,08-07-2024,42.0,,,,4 days,,
6164738,#1044,6201927,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,40.0,2024-07-23,80555929731,rto delivered,3 days,15 days,18 days
6164738,#1044,6201927,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,41.0,2024-07-23,80555929731,rto delivered,3 days,15 days,18 days
6164738,#1044,6201927,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,46.0,2024-07-23,80555929731,rto delivered,3 days,15 days,18 days
6164738,#1044,6201927,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,47.0,2024-07-23,80555929731,rto delivered,3 days,15 days,18 days
6164738,#1044,6201927,8169,2024-07-04,booked,2024-07-04,2024-07-05,booked,08-07-2024,48.0,2024-07-23,80555929731,rto delivered,3 days,15 days,18 days
6165533,#1045,6202743,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,40.0,2024-07-23,80555929705,rto delivered,3 days,15 days,18 days
6165533,#1045,6202743,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,41.0,2024-07-23,80555929705,rto delivered,3 days,15 days,18 days
6165533,#1045,6202743,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,46.0,2024-07-23,80555929705,rto delivered,3 days,15 days,18 days
6165533,#1045,6202743,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,47.0,2024-07-23,80555929705,rto delivered,3 days,15 days,18 days
6165533,#1045,6202743,8169,2024-07-04,booked,2024-07-04,2024-07-05,booked,08-07-2024,48.0,2024-07-23,80555929705,rto delivered,3 days,15 days,18 days
6165588,#1043_1,6202798,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,40.0,2024-07-23,80555929694,rto delivered,3 days,15 days,18 days
6165588,#1043_1,6202798,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,41.0,2024-07-23,80555929694,rto delivered,3 days,15 days,18 days
6165588,#1043_1,6202798,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,46.0,2024-07-23,80555929694,rto delivered,3 days,15 days,18 days
6165588,#1043_1,6202798,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,47.0,2024-07-23,80555929694,rto delivered,3 days,15 days,18 days
6165588,#1043_1,6202798,8169,2024-07-04,booked,2024-07-04,2024-07-05,booked,08-07-2024,48.0,2024-07-23,80555929694,rto delivered,3 days,15 days,18 days
6165589,#1042_2,6202799,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,40.0,2024-07-23,80555929646,rto delivered,3 days,15 days,18 days
6165589,#1042_2,6202799,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,41.0,2024-07-23,80555929646,rto delivered,3 days,15 days,18 days
6165589,#1042_2,6202799,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,46.0,2024-07-23,80555929646,rto delivered,3 days,15 days,18 days
6165589,#1042_2,6202799,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,47.0,2024-07-23,80555929646,rto delivered,3 days,15 days,18 days
6165589,#1042_2,6202799,8169,2024-07-04,booked,2024-07-04,2024-07-05,booked,08-07-2024,48.0,2024-07-23,80555929646,rto delivered,3 days,15 days,18 days
6165590,#1041_3,6202800,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,40.0,2024-07-23,80555929672,rto delivered,3 days,15 days,18 days
6165590,#1041_3,6202800,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,41.0,2024-07-23,80555929672,rto delivered,3 days,15 days,18 days
6165590,#1041_3,6202800,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,46.0,2024-07-23,80555929672,rto delivered,3 days,15 days,18 days
6165590,#1041_3,6202800,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,47.0,2024-07-23,80555929672,rto delivered,3 days,15 days,18 days
6165590,#1041_3,6202800,8169,2024-07-04,booked,2024-07-04,2024-07-05,booked,08-07-2024,48.0,2024-07-23,80555929672,rto delivered,3 days,15 days,18 days
6165591,#1040_4,6202801,8169,2024-07-04,booked,2024-07-04,2024-07-04,new,08-07-2024,40.0,2024-07-23,22679022955386,delivered,4 days,15 days,19 days
6165591,#1040_4,6202801,8169,2024-07-04,booked,2024-07-04,2024-07-04,new,08-07-2024,41.0,2024-07-23,22679022955386,delivered,4 days,15 days,19 days
6165591,#1040_4,6202801,8169,2024-07-04,booked,2024-07-04,2024-07-04,new,08-07-2024,46.0,2024-07-23,22679022955386,delivered,4 days,15 days,19 days
6165591,#1040_4,6202801,8169,2024-07-04,booked,2024-07-04,2024-07-04,new,08-07-2024,47.0,2024-07-23,22679022955386,delivered,4 days,15 days,19 days
6165591,#1040_4,6202801,8169,2024-07-04,booked,2024-07-04,2024-07-04,booked,08-07-2024,48.0,2024-07-23,22679022955386,delivered,4 days,15 days,19 days
6165592,#1039_5,6202802,8169,2024-07-04,po_created,2024-07-04,2024-07-04,po_created,08-07-2024,38.0,,,,4 days,,
6165593,#1038_6,6202803,8169,2024-07-04,booked,2024-07-04,2024-07-04,new,08-07-2024,40.0,2024-07-23,80555929683,delivered,4 days,15 days,19 days
6165593,#1038_6,6202803,8169,2024-07-04,booked,2024-07-04,2024-07-04,new,08-07-2024,41.0,2024-07-23,80555929683,delivered,4 days,15 days,19 days
6165593,#1038_6,6202803,8169,2024-07-04,booked,2024-07-04,2024-07-04,new,08-07-2024,46.0,2024-07-23,80555929683,delivered,4 days,15 days,19 days
6165593,#1038_6,6202803,8169,2024-07-04,booked,2024-07-04,2024-07-04,new,08-07-2024,47.0,2024-07-23,80555929683,delivered,4 days,15 days,19 days
6165593,#1038_6,6202803,8169,2024-07-04,booked,2024-07-04,2024-07-04,booked,08-07-2024,48.0,2024-07-23,80555929683,delivered,4 days,15 days,19 days
6165594,#1037_7,6202804,8169,2024-07-04,booked,2024-07-04,2024-07-04,so_created,05-07-2024,26.0,2024-07-15,153517340072048,cancelled,1 days,10 days,11 days
6165594,#1037_7,6202804,8169,2024-07-04,booked,2024-07-04,2024-07-04,so_created,05-07-2024,26.0,2024-07-15,80549204643,delivered,1 days,10 days,11 days
6165596,#1036_8,6202806,8169,2024-07-04,booked,2024-07-04,2024-07-04,booked,08-07-2024,43.0,2024-07-27,80559303370,delivered,4 days,19 days,23 days
6165598,#1035_9,6202808,8169,2024-07-04,booked,2024-07-04,2024-07-04,so_created,05-07-2024,29.0,2024-07-15,153517340066899,cancelled,1 days,10 days,11 days
6165598,#1035_9,6202808,8169,2024-07-04,booked,2024-07-04,2024-07-04,so_created,05-07-2024,29.0,2024-07-15,80549204433,delivered,1 days,10 days,11 days
6165599,#1034_10,6202809,8169,2024-07-04,po_created,2024-07-04,2024-07-04,po_created,05-07-2024,29.0,2024-07-15,153517340070528,cancelled,1 days,10 days,11 days
