Order_ID,Order_number,User_id,Order_Created_Date,Order_Status,Order_date,Order_Approved_Date,Purchase_Order_Status,Purchase_Order_Created_Date,Purchase_Order_ID,Shipment_Date,AWB,Tracking_Status
6101950,#1018,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,22-07-2024,74,2024-07-23,80555929241,delivered
6101950,#1018,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,22-07-2024,75,2024-07-23,80555929241,delivered
6101950,#1018,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,22-07-2024,76,2024-07-23,80555929241,delivered
6101950,#1018,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,22-07-2024,77,2024-07-23,80555929241,delivered
6101950,#1018,8169,2024-07-01,booked,2024-07-01,2024-07-02,booked,22-07-2024,78,2024-07-23,80555929241,delivered
6101951,#1019,8169,2024-07-01,booked,2024-07-01,2024-07-02,so_created,08-07-2024,32,2024-07-16,22679022494311,delivered
6101953,#1021,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,18,2024-07-15,22679022420693,rto delivered
6101953,#1021,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,20,2024-07-15,22679022420693,rto delivered
6101953,#1021,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,21,2024-07-15,22679022420693,rto delivered
6101953,#1021,8169,2024-07-01,booked,2024-07-01,2024-07-02,so_created,05-07-2024,22,2024-07-15,22679022420693,rto delivered
6101954,#1022,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,18,2024-07-15,80549204761,delivered
6101954,#1022,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,20,2024-07-15,80549204761,delivered
6101954,#1022,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,21,2024-07-15,80549204761,delivered
6101954,#1022,8169,2024-07-01,booked,2024-07-01,2024-07-02,so_created,05-07-2024,22,2024-07-15,80549204761,delivered
6101956,#1023,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,18,2024-07-15,80549204724,delivered
6101956,#1023,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,19,2024-07-15,80549204724,delivered
6101956,#1023,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,20,2024-07-15,80549204724,delivered
6101956,#1023,8169,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,21,2024-07-15,80549204724,delivered
6101956,#1023,8169,2024-07-01,booked,2024-07-01,2024-07-02,so_created,05-07-2024,22,2024-07-15,80549204724,delivered
6102967,#AW991001_01,2005,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,6,2024-07-17,80550916891,delivered
6102968,#AW991002_02,2005,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,6,2024-07-17,80550916876,delivered
6102969,#AW991003_03,2005,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,6,2024-07-17,80550916913,rto delivered
6102970,#AW991004_04,2005,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,6,2024-07-17,80550916924,delivered
6102971,#AW991007_05,2005,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,6,2024-07-17,80550916880,rto delivered
6102973,#AW991009_06,2005,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,6,2024-07-17,80550916843,delivered
6103447,#1031_1,7922,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,5,2024-07-15,80549217534,rto delivered
6103448,#1029_2,7922,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,5,2024-07-15,80549217486,rto delivered
6103449,#1035_3,7922,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,5,2024-07-15,80549217442,delivered
6103450,#1033_4,7922,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,5,2024-07-15,80549217420,rto delivered
6103637,#24164,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,17,2024-07-16,80550136310,delivered
6103637,#24164,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,23,2024-07-16,80550136310,delivered
6103637,#24164,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,24,2024-07-16,80550136310,delivered
6103637,#24164,1197,2024-07-01,booked,2024-07-01,2024-07-02,so_created,05-07-2024,25,2024-07-16,80550136310,delivered
6103638,#23712,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,17,2024-07-16,80550136354,rto delivered
6103638,#23712,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,23,2024-07-16,80550136354,rto delivered
6103638,#23712,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,24,2024-07-16,80550136354,rto delivered
6103638,#23712,1197,2024-07-01,booked,2024-07-01,2024-07-02,so_created,05-07-2024,25,2024-07-16,80550136354,rto delivered
6103639,#23510,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,17,2024-07-09,80544259994,rto delivered
6103639,#23510,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,23,2024-07-09,80544259994,rto delivered
6103639,#23510,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,24,2024-07-09,80544259994,rto delivered
6103639,#23510,1197,2024-07-01,booked,2024-07-01,2024-07-02,so_created,05-07-2024,25,2024-07-09,80544259994,rto delivered
6103641,#23068,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,17,2024-07-16,80550136376,delivered
6103641,#23068,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,23,2024-07-16,80550136376,delivered
6103641,#23068,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,24,2024-07-16,80550136376,delivered
6103641,#23068,1197,2024-07-01,booked,2024-07-01,2024-07-02,so_created,05-07-2024,25,2024-07-16,80550136376,delivered
6103642,#22697,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,17,2024-07-16,80550136332,rto delivered
6103642,#22697,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,23,2024-07-16,80550136332,rto delivered
6103642,#22697,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,24,2024-07-16,80550136332,rto delivered
6103642,#22697,1197,2024-07-01,booked,2024-07-01,2024-07-02,so_created,05-07-2024,25,2024-07-16,80550136332,rto delivered
6103643,#22693,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,17,2024-07-09,80544259950,rto delivered
6103643,#22693,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,23,2024-07-09,80544259950,rto delivered
6103643,#22693,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,24,2024-07-09,80544259950,rto delivered
6103643,#22693,1197,2024-07-01,booked,2024-07-01,2024-07-02,so_created,05-07-2024,25,2024-07-09,80544259950,rto delivered
6103644,#22605,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,17,2024-07-09,80544259972,delivered
6103644,#22605,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,23,2024-07-09,80544259972,delivered
6103644,#22605,1197,2024-07-01,booked,2024-07-01,2024-07-02,new,05-07-2024,24,2024-07-09,80544259972,delivered
6103644,#22605,1197,2024-07-01,booked,2024-07-01,2024-07-02,so_created,05-07-2024,25,2024-07-09,80544259972,delivered
6108057,#1036,7922,2024-07-01,booked,2024-07-01,2024-07-02,booked,02-07-2024,5,2024-07-15,80549217416,rto delivered
6122733,#ZAF860489,7863,2024-07-02,booked,2024-07-02,2024-07-02,so_created,03-07-2024,12,2024-07-16,81716743345,delivered
6122955,#ZAF860059_4,7863,2024-07-02,booked,2024-07-02,2024-07-02,so_created,03-07-2024,12,2024-07-16,80550136855,delivered
6122956,#ZAF860279_5,7863,2024-07-02,booked,2024-07-02,2024-07-02,so_created,03-07-2024,12,2024-07-16,80550136844,delivered
6122958,#ZAF860329_6,7863,2024-07-02,booked,2024-07-02,2024-07-02,so_created,03-07-2024,12,2024-07-16,80550136822,rto delivered
6123048,#ZAF860519,7863,2024-07-02,booked,2024-07-02,2024-07-02,so_created,03-07-2024,12,2024-07-16,SHBC7000548872,delivered
6123062,#ZAF860529,7863,2024-07-02,booked,2024-07-02,2024-07-02,so_created,03-07-2024,12,2024-07-16,SHBC7000548602,delivered
6126457,#ZAF860849,7863,2024-07-02,booked,2024-07-02,2024-07-02,so_created,03-07-2024,12,2024-07-16,80550136811,rto delivered
6127052,#AW991005_1,2005,2024-07-02,booked,2024-07-02,2024-07-02,so_created,04-07-2024,15,2024-07-17,80550912772,rto delivered
6127053,#AW991008_2,2005,2024-07-02,booked,2024-07-02,2024-07-02,so_created,04-07-2024,15,2024-07-17,80550912735,rto delivered
6127055,#AW991014_3,2005,2024-07-02,booked,2024-07-02,2024-07-02,so_created,04-07-2024,15,2024-07-17,80550912761,rto delivered
6127056,#AW991013_4,2005,2024-07-02,booked,2024-07-02,2024-07-02,so_created,04-07-2024,15,2024-07-17,80550912750,rto delivered
6127246,#ZAF860989,7863,2024-07-02,booked,2024-07-02,2024-07-02,so_created,03-07-2024,12,2024-07-16,80550136833,rto delivered
6127771,#ZAF861059,7863,2024-07-02,booked,2024-07-02,2024-07-02,so_created,03-07-2024,12,2024-07-16,80550136741,rto delivered
6128627,#ZAF861149,7863,2024-07-02,booked,2024-07-02,2024-07-02,so_created,03-07-2024,12,2024-07-16,80550136671,rto delivered
6129938,#ZAF861369,7863,2024-07-02,booked,2024-07-02,2024-07-03,so_created,03-07-2024,12,2024-07-16,80550136785,delivered
6131120,#ZAF861629,7863,2024-07-03,booked,2024-07-03,2024-07-03,so_created,03-07-2024,12,2024-07-16,80550136693,rto delivered
6131287,#ZAF861679,7863,2024-07-03,booked,2024-07-03,2024-07-03,so_created,03-07-2024,12,2024-07-16,80550136730,delivered
6138407,#ZAF862579,7863,2024-07-03,booked,2024-07-03,2024-07-03,so_created,04-07-2024,14,2024-07-16,80550136715,rto delivered
6138716,#ZAF862619,7863,2024-07-03,booked,2024-07-03,2024-07-03,so_created,04-07-2024,14,2024-07-16,80550136682,delivered
6140724,#ZAF862879,7863,2024-07-03,booked,2024-07-03,2024-07-03,so_created,04-07-2024,14,2024-07-16,80550136590,delivered
6141153,#ZAF862949,7863,2024-07-03,booked,2024-07-03,2024-07-03,so_created,04-07-2024,14,2024-07-16,80550136612,delivered
6141954,#ZAF863129,7863,2024-07-03,booked,2024-07-03,2024-07-03,so_created,04-07-2024,14,2024-07-16,80550136542,rto delivered
6146500,#ZAF863549,7863,2024-07-03,booked,2024-07-03,2024-07-03,so_created,04-07-2024,14,2024-07-16,80550136623,rto delivered
6149982,#ZAF863969,7863,2024-07-03,booked,2024-07-03,2024-07-04,so_created,04-07-2024,14,2024-07-16,80550136586,rto delivered
6150885,#ZAF864139,7863,2024-07-04,booked,2024-07-04,2024-07-04,so_created,04-07-2024,14,2024-07-16,80550136564,delivered
6151197,#ZAF864269,7863,2024-07-04,booked,2024-07-04,2024-07-04,so_created,04-07-2024,14,2024-07-19,I15977139,rto delivered
6157328,#ZAF864959,7863,2024-07-04,booked,2024-07-04,2024-07-04,so_created,04-07-2024,14,2024-07-16,80550136601,rto delivered
6158340,#AW991015_1,2005,2024-07-04,booked,2024-07-04,2024-07-04,so_created,04-07-2024,15,2024-07-17,80550912724,delivered
6158702,#AW991018,2005,2024-07-04,booked,2024-07-04,2024-07-05,so_created,05-07-2024,28,2024-07-16,80550136225,rto delivered
6164738,#1044,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,40,2024-07-23,80555929731,rto delivered
6164738,#1044,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,41,2024-07-23,80555929731,rto delivered
6164738,#1044,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,46,2024-07-23,80555929731,rto delivered
6164738,#1044,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,47,2024-07-23,80555929731,rto delivered
6164738,#1044,8169,2024-07-04,booked,2024-07-04,2024-07-05,booked,08-07-2024,48,2024-07-23,80555929731,rto delivered
6165533,#1045,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,40,2024-07-23,80555929705,rto delivered
6165533,#1045,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,41,2024-07-23,80555929705,rto delivered
6165533,#1045,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,46,2024-07-23,80555929705,rto delivered
6165533,#1045,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,47,2024-07-23,80555929705,rto delivered
6165533,#1045,8169,2024-07-04,booked,2024-07-04,2024-07-05,booked,08-07-2024,48,2024-07-23,80555929705,rto delivered
6165588,#1043_1,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,40,2024-07-23,80555929694,rto delivered
6165588,#1043_1,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,41,2024-07-23,80555929694,rto delivered
6165588,#1043_1,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,46,2024-07-23,80555929694,rto delivered
6165588,#1043_1,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,47,2024-07-23,80555929694,rto delivered
6165588,#1043_1,8169,2024-07-04,booked,2024-07-04,2024-07-05,booked,08-07-2024,48,2024-07-23,80555929694,rto delivered
6165589,#1042_2,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,40,2024-07-23,80555929646,rto delivered
6165589,#1042_2,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,41,2024-07-23,80555929646,rto delivered
6165589,#1042_2,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,46,2024-07-23,80555929646,rto delivered
6165589,#1042_2,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,47,2024-07-23,80555929646,rto delivered
6165589,#1042_2,8169,2024-07-04,booked,2024-07-04,2024-07-05,booked,08-07-2024,48,2024-07-23,80555929646,rto delivered
6165590,#1041_3,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,40,2024-07-23,80555929672,rto delivered
6165590,#1041_3,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,41,2024-07-23,80555929672,rto delivered
6165590,#1041_3,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,46,2024-07-23,80555929672,rto delivered
6165590,#1041_3,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,47,2024-07-23,80555929672,rto delivered
6165590,#1041_3,8169,2024-07-04,booked,2024-07-04,2024-07-05,booked,08-07-2024,48,2024-07-23,80555929672,rto delivered
6165591,#1040_4,8169,2024-07-04,booked,2024-07-04,2024-07-04,new,08-07-2024,40,2024-07-23,22679022955386,delivered
6165591,#1040_4,8169,2024-07-04,booked,2024-07-04,2024-07-04,new,08-07-2024,41,2024-07-23,22679022955386,delivered
6165591,#1040_4,8169,2024-07-04,booked,2024-07-04,2024-07-04,new,08-07-2024,46,2024-07-23,22679022955386,delivered
6165591,#1040_4,8169,2024-07-04,booked,2024-07-04,2024-07-04,new,08-07-2024,47,2024-07-23,22679022955386,delivered
6165591,#1040_4,8169,2024-07-04,booked,2024-07-04,2024-07-04,booked,08-07-2024,48,2024-07-23,22679022955386,delivered
6165593,#1038_6,8169,2024-07-04,booked,2024-07-04,2024-07-04,new,08-07-2024,40,2024-07-23,80555929683,delivered
6165593,#1038_6,8169,2024-07-04,booked,2024-07-04,2024-07-04,new,08-07-2024,41,2024-07-23,80555929683,delivered
6165593,#1038_6,8169,2024-07-04,booked,2024-07-04,2024-07-04,new,08-07-2024,46,2024-07-23,80555929683,delivered
6165593,#1038_6,8169,2024-07-04,booked,2024-07-04,2024-07-04,new,08-07-2024,47,2024-07-23,80555929683,delivered
6165593,#1038_6,8169,2024-07-04,booked,2024-07-04,2024-07-04,booked,08-07-2024,48,2024-07-23,80555929683,delivered
6165594,#1037_7,8169,2024-07-04,booked,2024-07-04,2024-07-04,so_created,05-07-2024,26,2024-07-15,80549204643,delivered
6165596,#1036_8,8169,2024-07-04,booked,2024-07-04,2024-07-04,booked,08-07-2024,43,2024-07-27,80559303370,delivered
6165598,#1035_9,8169,2024-07-04,booked,2024-07-04,2024-07-04,so_created,05-07-2024,29,2024-07-15,80549204433,delivered
6165601,#1032_12,8169,2024-07-04,booked,2024-07-04,2024-07-04,so_created,05-07-2024,29,2024-07-15,80549204400,rto delivered
6165602,#1031_13,8169,2024-07-04,booked,2024-07-04,2024-07-04,so_created,05-07-2024,26,2024-07-15,80549204606,delivered
6165603,#1030_14,8169,2024-07-04,booked,2024-07-04,2024-07-04,booked,08-07-2024,37,2024-07-23,80555929720,rto delivered
6165605,#1029_15,8169,2024-07-04,booked,2024-07-04,2024-07-04,so_created,05-07-2024,26,2024-07-15,80549204676,rto delivered
6165606,#1028_16,8169,2024-07-04,booked,2024-07-04,2024-07-05,so_created,05-07-2024,26,2024-07-15,80549204632,rto delivered
6165607,#1027_17,8169,2024-07-04,booked,2024-07-04,2024-07-04,so_created,05-07-2024,29,2024-07-15,80549204444,rto delivered
6165608,#1026_18,8169,2024-07-04,booked,2024-07-04,2024-07-04,so_created,05-07-2024,29,2024-07-15,80549204466,rto delivered
6165610,#1025_19,8169,2024-07-04,booked,2024-07-04,2024-07-04,so_created,05-07-2024,29,2024-07-15,80549204422,delivered
6165611,#1024_20,8169,2024-07-04,booked,2024-07-04,2024-07-04,so_created,05-07-2024,29,2024-07-15,80549204411,delivered
6165693,#1046,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,40,2024-07-23,80555929624,rto delivered
6165693,#1046,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,41,2024-07-23,80555929624,rto delivered
6165693,#1046,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,46,2024-07-23,80555929624,rto delivered
6165693,#1046,8169,2024-07-04,booked,2024-07-04,2024-07-05,new,08-07-2024,47,2024-07-23,80555929624,rto delivered
6165693,#1046,8169,2024-07-04,booked,2024-07-04,2024-07-05,booked,08-07-2024,48,2024-07-23,80555929624,rto delivered
6169756,#AW991019,2005,2024-07-04,booked,2024-07-04,2024-07-05,so_created,05-07-2024,28,2024-07-16,80550136214,delivered
6171519,#1047,8169,2024-07-05,booked,2024-07-05,2024-07-05,booked,08-07-2024,35,2024-07-23,80555929790,delivered
6172032,#1048,8169,2024-07-05,booked,2024-07-05,2024-07-05,booked,05-07-2024,27,2024-07-23,80555930324,delivered
6172145,#1049,8169,2024-07-05,booked,2024-07-05,2024-07-05,booked,05-07-2024,30,2024-07-23,80555932262,rto delivered
6173378,#1050,8169,2024-07-05,booked,2024-07-05,2024-07-05,new,08-07-2024,40,2024-07-23,80555929661,rto delivered
6173378,#1050,8169,2024-07-05,booked,2024-07-05,2024-07-05,new,08-07-2024,41,2024-07-23,80555929661,rto delivered
6173378,#1050,8169,2024-07-05,booked,2024-07-05,2024-07-05,new,08-07-2024,46,2024-07-23,80555929661,rto delivered
6173378,#1050,8169,2024-07-05,booked,2024-07-05,2024-07-05,new,08-07-2024,47,2024-07-23,80555929661,rto delivered
6173378,#1050,8169,2024-07-05,booked,2024-07-05,2024-07-05,booked,08-07-2024,48,2024-07-23,80555929661,rto delivered
6174210,#AW991021,2005,2024-07-05,booked,2024-07-05,2024-07-05,so_created,05-07-2024,28,2024-07-16,80550136181,rto delivered
6175013,#1051,8169,2024-07-05,booked,2024-07-05,2024-07-05,booked,08-07-2024,35,2024-07-23,80555929856,delivered
6175251,#1052,8169,2024-07-05,booked,2024-07-05,2024-07-05,booked,05-07-2024,27,2024-07-23,80555930346,delivered
6176509,#1053,8169,2024-07-05,booked,2024-07-05,2024-07-05,new,08-07-2024,40,2024-07-23,80555929576,rto delivered
6176509,#1053,8169,2024-07-05,booked,2024-07-05,2024-07-05,new,08-07-2024,41,2024-07-23,80555929576,rto delivered
6176509,#1053,8169,2024-07-05,booked,2024-07-05,2024-07-05,new,08-07-2024,46,2024-07-23,80555929576,rto delivered
6176509,#1053,8169,2024-07-05,booked,2024-07-05,2024-07-05,new,08-07-2024,47,2024-07-23,80555929576,rto delivered
6176509,#1053,8169,2024-07-05,booked,2024-07-05,2024-07-05,booked,08-07-2024,48,2024-07-23,80555929576,rto delivered
6176901,#1054,8169,2024-07-05,booked,2024-07-05,2024-07-05,booked,05-07-2024,30,2024-07-23,I15977314,delivered
6177036,#1055,8169,2024-07-05,booked,2024-07-05,2024-07-05,new,08-07-2024,40,2024-07-23,80555929532,rto delivered
6177036,#1055,8169,2024-07-05,booked,2024-07-05,2024-07-05,new,08-07-2024,41,2024-07-23,80555929532,rto delivered
6177036,#1055,8169,2024-07-05,booked,2024-07-05,2024-07-05,new,08-07-2024,46,2024-07-23,80555929532,rto delivered
6177036,#1055,8169,2024-07-05,booked,2024-07-05,2024-07-05,new,08-07-2024,47,2024-07-23,80555929532,rto delivered
6177036,#1055,8169,2024-07-05,booked,2024-07-05,2024-07-05,booked,08-07-2024,48,2024-07-23,80555929532,rto delivered
6180846,#1056,8169,2024-07-05,booked,2024-07-05,2024-07-05,booked,05-07-2024,27,2024-07-23,80555930383,delivered
6181311,#1057,8169,2024-07-05,booked,2024-07-05,2024-07-05,so_created,05-07-2024,26,2024-07-15,80549204621,rto delivered
6181469,#1058,8169,2024-07-05,booked,2024-07-05,2024-07-05,booked,05-07-2024,27,2024-07-23,80555930350,rto delivered
6182357,#1059,8169,2024-07-05,booked,2024-07-05,2024-07-05,booked,08-07-2024,35,2024-07-23,80555929834,rto delivered
6182978,#1060,8169,2024-07-05,booked,2024-07-05,2024-07-05,new,08-07-2024,40,2024-07-23,80555929580,rto delivered
6182978,#1060,8169,2024-07-05,booked,2024-07-05,2024-07-05,new,08-07-2024,41,2024-07-23,80555929580,rto delivered
6182978,#1060,8169,2024-07-05,booked,2024-07-05,2024-07-05,new,08-07-2024,46,2024-07-23,80555929580,rto delivered
6182978,#1060,8169,2024-07-05,booked,2024-07-05,2024-07-05,new,08-07-2024,47,2024-07-23,80555929580,rto delivered
6182978,#1060,8169,2024-07-05,booked,2024-07-05,2024-07-05,booked,08-07-2024,48,2024-07-23,80555929580,rto delivered
6187503,#1061,8169,2024-07-05,booked,2024-07-05,2024-07-06,booked,08-07-2024,34,2024-07-23,80555929985,rto delivered
6188797,#1062,8169,2024-07-05,booked,2024-07-05,2024-07-06,new,08-07-2024,40,2024-07-23,80555929565,delivered
6188797,#1062,8169,2024-07-05,booked,2024-07-05,2024-07-06,new,08-07-2024,41,2024-07-23,80555929565,delivered
6188797,#1062,8169,2024-07-05,booked,2024-07-05,2024-07-06,new,08-07-2024,46,2024-07-23,80555929565,delivered
6188797,#1062,8169,2024-07-05,booked,2024-07-05,2024-07-06,new,08-07-2024,47,2024-07-23,80555929565,delivered
6188797,#1062,8169,2024-07-05,booked,2024-07-05,2024-07-06,booked,08-07-2024,48,2024-07-23,80555929565,delivered
6189541,#1063,8169,2024-07-05,booked,2024-07-05,2024-07-06,new,08-07-2024,40,2024-07-23,80555929543,rto delivered
6189541,#1063,8169,2024-07-05,booked,2024-07-05,2024-07-06,new,08-07-2024,41,2024-07-23,80555929543,rto delivered
6189541,#1063,8169,2024-07-05,booked,2024-07-05,2024-07-06,new,08-07-2024,46,2024-07-23,80555929543,rto delivered
6189541,#1063,8169,2024-07-05,booked,2024-07-05,2024-07-06,new,08-07-2024,47,2024-07-23,80555929543,rto delivered
6189541,#1063,8169,2024-07-05,booked,2024-07-05,2024-07-06,booked,08-07-2024,48,2024-07-23,80555929543,rto delivered
6194629,#1066,8169,2024-07-06,booked,2024-07-06,2024-07-08,booked,09-07-2024,50,2024-07-27,80559303344,delivered
6196550,#1067,8169,2024-07-06,booked,2024-07-06,2024-07-06,new,08-07-2024,40,2024-07-23,80555929591,rto delivered
6196550,#1067,8169,2024-07-06,booked,2024-07-06,2024-07-06,new,08-07-2024,41,2024-07-23,80555929591,rto delivered
6196550,#1067,8169,2024-07-06,booked,2024-07-06,2024-07-06,new,08-07-2024,46,2024-07-23,80555929591,rto delivered
6196550,#1067,8169,2024-07-06,booked,2024-07-06,2024-07-06,new,08-07-2024,47,2024-07-23,80555929591,rto delivered
6196550,#1067,8169,2024-07-06,booked,2024-07-06,2024-07-06,booked,08-07-2024,48,2024-07-23,80555929591,rto delivered
6196687,#1068,8169,2024-07-06,booked,2024-07-06,2024-07-06,booked,08-07-2024,34,2024-07-23,80555929893,rto delivered
6197151,#1069,8169,2024-07-06,booked,2024-07-06,2024-07-06,new,08-07-2024,40,2024-07-23,80555929613,rto delivered
6197151,#1069,8169,2024-07-06,booked,2024-07-06,2024-07-06,new,08-07-2024,41,2024-07-23,80555929613,rto delivered
6197151,#1069,8169,2024-07-06,booked,2024-07-06,2024-07-06,new,08-07-2024,46,2024-07-23,80555929613,rto delivered
6197151,#1069,8169,2024-07-06,booked,2024-07-06,2024-07-06,new,08-07-2024,47,2024-07-23,80555929613,rto delivered
6197151,#1069,8169,2024-07-06,booked,2024-07-06,2024-07-06,booked,08-07-2024,48,2024-07-23,80555929613,rto delivered
6197597,#1070,8169,2024-07-06,booked,2024-07-06,2024-07-06,booked,08-07-2024,34,2024-07-23,80555929904,delivered
6207270,#22050,1197,2024-07-06,booked,2024-07-06,2024-07-06,so_created,08-07-2024,31,2024-07-09,80544254405,delivered
6207271,#21966,1197,2024-07-06,booked,2024-07-06,2024-07-06,so_created,08-07-2024,31,2024-07-09,81707696081,delivered
6207272,#22013,1197,2024-07-06,booked,2024-07-06,2024-07-06,so_created,08-07-2024,31,2024-07-09,80544254335,rto delivered
6207273,#22114,1197,2024-07-06,booked,2024-07-06,2024-07-06,so_created,08-07-2024,31,2024-07-09,80544254372,rto delivered
6207274,#21837,1197,2024-07-06,booked,2024-07-06,2024-07-06,so_created,08-07-2024,31,2024-07-09,80544254383,delivered
6207275,#21881,1197,2024-07-06,booked,2024-07-06,2024-07-06,so_created,08-07-2024,31,2024-07-09,80544254346,delivered
6207276,#21941,1197,2024-07-06,booked,2024-07-06,2024-07-06,so_created,08-07-2024,31,2024-07-09,80544254324,delivered
6207277,#21730,1197,2024-07-06,booked,2024-07-06,2024-07-06,booked,08-07-2024,31,2024-07-25,80557595031,rto delivered
6207278,#21608,1197,2024-07-06,booked,2024-07-06,2024-07-06,so_created,08-07-2024,31,2024-07-09,80544254265,rto delivered
6207279,#22165,1197,2024-07-06,booked,2024-07-06,2024-07-06,so_created,08-07-2024,31,2024-07-09,81707696055,delivered
6207280,#21428,1197,2024-07-06,booked,2024-07-06,2024-07-06,booked,08-07-2024,31,2024-07-25,80557594994,rto delivered
6207281,#22061,1197,2024-07-06,booked,2024-07-06,2024-07-06,booked,08-07-2024,31,2024-07-25,80557595020,delivered
6207282,#21876,1197,2024-07-06,booked,2024-07-06,2024-07-06,so_created,08-07-2024,31,2024-07-09,81707696033,delivered
6207283,#21788,1197,2024-07-06,booked,2024-07-06,2024-07-06,so_created,08-07-2024,31,2024-07-09,80544254243,rto delivered
6207284,#21715,1197,2024-07-06,booked,2024-07-06,2024-07-06,so_created,08-07-2024,31,2024-07-09,80544254291,delivered
6207285,#21661,1197,2024-07-06,booked,2024-07-06,2024-07-06,so_created,08-07-2024,31,2024-07-09,80544254221,rto delivered
6207287,#21643,1197,2024-07-06,booked,2024-07-06,2024-07-06,so_created,08-07-2024,31,2024-07-09,80544254173,rto delivered
6207288,#21486,1197,2024-07-06,booked,2024-07-06,2024-07-06,so_created,08-07-2024,31,2024-07-09,81707695985,delivered
